sysdiagrams	5	0
SystemSettings	6	580
SystemSettings_23092024	6	50
tableIndexing	4	0
Tables	8	2
tableSyncStatus	3	0
TableWiseColumnType	2	0
TaxGroupDetailDeleteLog	3	0
TaxGroupDetails	9	118
TaxGroupDetails_23092024	9	23
TaxGroupDetails_Base	9	23
TaxGroupDetailsWiseProperties	2	3
TaxGroups	11	61
TaxGroups_23092024	11	9
TaxGroupWiseProperties	2	12
TaxRemovalPolicies	4	3
TaxRemovedFolioWiseTaxDetailItems	12	88
TaxRemovedFoliowiseTaxDetails	21	143
TaxTypes	16	6
TaxTypeWiseProperties	2	3
TelMonEvent	20	291542
TelMonEventDelete	21	0
TelMonLog	1	0
TEMP_AllotmentDetails	5	0
Temp_DayEnd_FrontOffice_Check	6	0
Temp_DayEnd_PseudoRoom_Check	7	0
Temp_DayEnd_RoomRates_Check	15	0
temp_Folio_T_ItemSplit	5	98
Temp_Insert_Folio	6	0
Temp_Report_RevenueDetails	3	221
TempBeforeUUidUpdate	4	2504
TempBillCharges	4	0
TempCheckedOut	6	1
TempDiscounts	4	1168
TempEdenFutureReservations	27	634
TempForeCast	4	0
TempFutureReservationInsert_DickwelaResort	27	603
TempGuestDetail	9	0
tempInHouseReservationDetails	3	0
TempInhouseSelect	70	0
TempInvNo	1	0
tempJson	1	0
tempMenuDisplaySetup	7	0
TempParadiseFutureReservations	27	780
TempRemovedReservations	1	0
tempReportOccupancyByRoomNightsForDashboard	5	54
TempResDetail	4	0
TempReservationHeaders	53	0
TempReservationRooms_Res_SaveSP	17	0
TempReservationRoomsAll_Res_SaveSP	17	0
TempReservationSaveParameters	11	0
TempReservationSaveParametersNew	11	79715
TempReservationSaveParametersNew_20231204	11	0
TempReservationsCalmResort	27	0
TempReservationsRevealResort	27	453
TempResHeader	16	0
TempTable	3	397
TempTaxTypesToRemove	5	39
Test_table_for_room_posting_removable	3	0
TestOTA	2	0
tmpFerdeen	9	0
tmpReportProperties	32	2
TmpSetMenuItems	19	0
Tracess	10	14
TransferLocations	10	0
TransferModes	10	6
TransferTypes	11	32
TransferTypeWiseAttributes	4	20
TransportAttributes	6	17
TransportDetails	9	70
TransportHeaders	14	16
trmp	9	0
UploadedPassportDocumentDetails	22	2
UserRoles	7	25
UserRoleWisePages	12	5969
Users	12	129
UserWiseAccessLog	6	33
UserWiseDepartments	7	1
UserWiseIndividualAccess	12	1030
UserWisePageAndReportAccessLog	7	9186387
UserWiseProperties	8	136
UserWiseQuickNavigationAreas	5	36
UserWiseQuickNavigationPages	5	53
UserWiseReportAccess	3	5046
UserWiseRoles	8	282
VersionNew	4	2
VIPLevels	10	12
VisitPurposes	10	8
Void_CityLedgerLog	12	144
VoidBillHeader	82	0
VoidBillSettlementDetails	23	1309
VoidBillTrans	28	0
VoidExtraPostingDetails	34	1900
VoidExtraPostingDetailWiseTaxes	10	5547
VoidExtraPostingSettlements	12	1861
VoidFolioDetailsHistory	31	6314
VoidFolioHeaderHistory	14	1183
VoidFoliowiseTaxDetailsHistory	16	17200
VoidPayTrans	14	0
VoucherDetails	18	0
WakeupTxnLog	8	0
WhatsApp_Outbox	8	0
WStations	29	1
Years	2	71
